card_brand,card_type,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,account_age,pin_age,card_brand_encoded
1.0,1.0,1,1,18300.0,2006-07-01,2022,0,20,4,1
1.0,0.0,1,2,19959.0,2003-07-01,2013,0,23,13,1
2.0,1.0,0,2,18900.0,2009-10-01,2013,0,17,13,2
2.0,0.0,1,1,14574.0,2014-09-01,2014,0,12,12,2
1.0,1.0,1,2,14100.0,2010-02-01,2010,0,16,16,1
2.0,0.0,1,2,23737.0,2026-12-01,2010,0,0,16,2
1.0,1.0,1,1,11800.0,2010-04-01,2013,0,16,13,1
1.0,0.0,1,2,27594.0,2011-05-01,2025,0,15,1,1
2.0,1.0,1,2,15300.0,2006-09-01,2010,0,20,16,2
1.0,0.0,1,1,34319.0,2001-06-01,2013,0,25,13,1
2.0,0.0,1,2,10831.0,2006-07-01,2025,0,20,1,2
1.0,1.0,0,2,6500.0,2008-11-01,2025,0,18,1,1
1.0,0.0,1,2,17614.0,2010-12-01,2013,0,16,13,1
1.0,0.0,1,2,51133.0,2012-12-01,2026,0,14,0,1
1.0,1.0,1,1,54.0,2014-03-01,2014,0,12,12,1
2.0,0.0,1,2,13593.0,2006-10-01,2006,0,20,20,2
1.0,0.0,1,2,6103.0,2006-07-01,2022,0,20,4,1
1.0,0.0,1,1,2646.0,2009-07-01,2015,0,17,11,1
1.0,1.0,1,1,10400.0,2009-06-01,2010,0,17,16,1
1.0,0.0,1,1,27377.0,2009-07-01,2016,0,17,10,1
1.0,1.0,1,1,20900.0,2009-11-01,2010,0,17,16,1
1.0,1.0,1,2,44.0,2001-10-01,2013,0,25,13,1
2.0,0.0,1,1,48489.0,2010-08-01,2014,0,16,12,2
2.0,0.0,1,2,32725.0,2006-08-01,2013,0,20,13,2
2.0,0.0,1,2,36940.0,2010-02-01,2010,0,16,16,2
2.0,0.0,1,2,29200.0,2015-06-01,2015,0,11,11,2
2.0,0.0,1,1,39850.0,2020-02-01,2020,0,6,6,2
2.0,1.0,1,1,13900.0,2009-12-01,2025,0,17,1,2
2.0,0.0,1,2,17470.0,2005-04-01,2022,0,21,4,2
1.0,0.0,1,1,2267.0,2008-03-01,2014,0,18,12,1
2.0,0.0,1,2,4031.0,2009-03-01,2014,0,17,12,2
1.0,0.0,1,2,21833.0,2007-08-01,2025,0,19,1,1
2.0,0.0,0,1,2518.0,2010-11-01,2010,0,16,16,2
1.0,0.0,1,2,12863.0,2006-07-01,2010,0,20,16,1
1.0,1.0,1,2,12700.0,2010-05-01,2015,0,16,11,1
1.0,0.0,1,2,2721.0,2020-02-01,2020,0,6,6,1
1.0,0.0,1,2,625.0,1996-08-01,2014,0,30,12,1
2.0,0.0,1,2,20858.0,2006-02-01,2025,0,20,1,2
1.0,1.0,1,2,11200.0,2011-11-01,2013,0,15,13,1
2.0,1.0,1,2,8800.0,2007-05-01,2024,0,19,2,2
2.0,0.0,1,1,10360.0,2008-03-01,2024,0,18,2,2
2.0,0.0,1,1,11578.0,2012-12-01,2026,0,14,0,2
1.0,0.0,1,2,13016.0,2008-03-01,2022,0,18,4,1
2.0,0.0,1,1,13754.0,2016-05-01,2016,0,10,10,2
1.0,1.0,1,1,91.0,2020-02-01,2020,0,6,6,1
2.0,0.0,1,1,14558.0,2016-04-01,2016,0,10,10,2
1.0,1.0,1,1,17400.0,2005-07-01,2016,0,21,10,1
1.0,0.0,1,2,11401.0,2010-02-01,2016,0,16,10,1
1.0,1.0,1,1,0.0,2006-03-01,2022,0,20,4,0
2.0,1.0,1,1,72.0,2006-08-01,2025,0,20,1,2
2.0,1.0,1,1,9600.0,2010-08-01,2025,0,16,1,2
1.0,1.0,1,2,10000.0,2008-02-01,2025,0,18,1,0
1.0,0.0,1,1,10025.0,2007-08-01,2010,0,19,16,1
1.0,0.0,1,1,8807.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,1,92.0,2006-07-01,2022,0,20,4,1
1.0,1.0,1,1,11400.0,2008-07-01,2014,0,18,12,1
1.0,0.0,1,2,16687.0,2011-07-01,2025,0,15,1,1
1.0,0.0,1,2,3974.0,2006-04-01,2025,0,20,1,1
1.0,1.0,1,1,63.0,2011-07-01,2025,0,15,1,1
2.0,1.0,1,1,21600.0,2010-12-01,2010,0,16,16,2
2.0,1.0,1,2,54.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,2,11986.0,2010-04-01,2015,0,16,11,1
1.0,1.0,1,1,12600.0,2026-12-01,2024,0,0,2,1
1.0,0.0,1,2,4340.0,2011-12-01,2026,0,15,0,1
1.0,0.0,0,2,8149.0,2026-02-01,2007,0,0,19,1
1.0,0.0,1,1,23688.0,2011-11-01,2025,0,15,1,1
2.0,1.0,0,2,69.0,2020-02-01,2020,0,6,6,2
2.0,1.0,1,1,9400.0,2002-09-01,2006,0,24,20,2
1.0,0.0,1,2,23792.0,1998-12-01,2026,0,28,0,1
1.0,0.0,1,2,13224.0,2011-08-01,2025,0,15,1,1
1.0,1.0,1,1,10700.0,2001-11-01,2024,0,25,2,1
2.0,1.0,1,1,10900.0,2010-10-01,2010,0,16,16,2
2.0,1.0,1,1,6600.0,2010-08-01,2025,0,16,1,2
2.0,1.0,1,1,11400.0,2010-02-01,2026,0,16,0,2
2.0,1.0,1,2,15000.0,2012-02-01,2026,0,14,0,2
1.0,0.0,1,2,14348.0,2011-12-01,2025,0,15,1,1
1.0,0.0,1,1,19206.0,2007-04-01,2025,0,19,1,1
1.0,1.0,1,2,15000.0,2011-10-01,2025,0,15,1,0
2.0,0.0,1,2,24617.0,2026-07-01,2006,0,0,20,2
1.0,1.0,1,2,6600.0,2016-05-01,2016,0,10,10,0
1.0,0.0,1,1,4304.0,1997-11-01,2026,0,29,0,1
1.0,0.0,1,1,3458.0,2026-12-01,2013,0,0,13,1
1.0,0.0,0,2,6775.0,2001-08-01,2026,0,25,0,1
2.0,1.0,1,1,8800.0,2017-03-01,2017,0,9,9,2
1.0,0.0,1,1,12223.0,2019-12-01,2019,0,7,7,1
2.0,0.0,1,2,13478.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,2,24203.0,2020-02-01,2020,0,6,6,1
1.0,0.0,1,2,2727.0,2009-06-01,2014,0,17,12,1
2.0,0.0,1,1,22516.0,2016-05-01,2016,0,10,10,2
1.0,1.0,1,2,11500.0,2026-12-01,2024,0,0,2,0
2.0,0.0,1,1,18048.0,2006-08-01,2007,0,20,19,2
2.0,0.0,1,1,25102.0,2010-11-01,2014,0,16,12,2
2.0,0.0,1,2,13773.0,2008-05-01,2022,0,18,4,2
1.0,0.0,1,1,12892.0,2011-08-01,2025,0,15,1,1
2.0,0.0,1,2,25650.0,2016-05-01,2016,0,10,10,2
1.0,0.0,1,2,37192.0,2009-09-01,2010,0,17,16,1
1.0,0.0,1,1,5779.0,2006-09-01,2014,0,20,12,1
2.0,0.0,1,1,13325.0,2001-05-01,2025,0,25,1,2
1.0,0.0,1,1,35702.0,2017-09-01,2017,0,9,9,1
2.0,1.0,1,2,21700.0,2018-11-01,2018,0,8,8,2
1.0,1.0,1,2,74.0,2019-03-01,2019,0,7,7,1
1.0,0.0,1,1,16640.0,2008-10-01,2024,0,18,2,1
1.0,0.0,1,1,14889.0,2010-06-01,2025,0,16,1,1
2.0,0.0,1,1,19080.0,2007-07-01,2010,0,19,16,2
2.0,1.0,0,2,7600.0,2015-05-01,2015,0,11,11,2
1.0,0.0,1,2,14525.0,1997-11-01,2014,0,29,12,1
2.0,0.0,1,1,15636.0,2005-02-01,2014,0,21,12,2
1.0,0.0,1,2,13296.0,2008-10-01,2016,0,18,10,1
2.0,1.0,0,2,10100.0,2003-09-01,2025,0,23,1,2
2.0,0.0,0,1,36412.0,2001-04-01,2007,0,25,19,2
2.0,0.0,1,1,4589.0,2026-09-01,2026,0,0,0,2
1.0,0.0,1,1,17474.0,2005-06-01,2015,0,21,11,1
1.0,0.0,1,1,26277.0,2010-02-01,2010,0,16,16,1
1.0,0.0,1,1,26317.0,2014-04-01,2014,0,12,12,1
2.0,1.0,1,2,13600.0,2017-07-01,2017,0,9,9,2
1.0,0.0,0,2,21540.0,2020-02-01,2020,0,6,6,1
2.0,0.0,0,1,27864.0,2009-10-01,2026,0,17,0,2
2.0,0.0,1,1,31842.0,2016-07-01,2016,0,10,10,2
2.0,1.0,1,2,14900.0,2002-06-01,2025,0,24,1,2
2.0,1.0,1,2,12400.0,2018-05-01,2018,0,8,8,2
1.0,0.0,1,2,14094.0,2011-10-01,2018,0,15,8,1
1.0,0.0,1,1,8962.0,2025-09-01,2025,0,1,1,1
1.0,0.0,1,1,15510.0,2011-03-01,2025,0,15,1,1
2.0,0.0,1,1,13492.0,2010-07-01,2010,0,16,16,2
1.0,1.0,1,1,77.0,2008-08-01,2024,0,18,2,1
1.0,0.0,1,1,297.0,2009-09-01,2024,0,17,2,1
1.0,1.0,1,1,9300.0,2007-11-01,2014,0,19,12,1
1.0,0.0,1,2,24425.0,2026-03-01,2006,0,0,20,1
2.0,0.0,1,1,21098.0,2006-04-01,2024,0,20,2,2
2.0,1.0,1,1,10800.0,2011-10-01,2013,0,15,13,2
1.0,1.0,0,1,42.0,2001-11-01,2004,0,25,22,1
2.0,1.0,1,1,9800.0,2010-09-01,2025,0,16,1,2
2.0,0.0,0,2,6532.0,2009-10-01,2024,0,17,2,2
1.0,0.0,1,1,1044.0,2016-03-01,2016,0,10,10,1
1.0,0.0,1,1,746.0,2011-03-01,2025,0,15,1,1
1.0,1.0,1,1,61.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,2,58.0,2007-11-01,2015,0,19,11,1
2.0,0.0,1,1,18771.0,2026-09-01,2024,0,0,2,2
2.0,0.0,1,1,17108.0,2007-10-01,2007,0,19,19,2
2.0,0.0,1,1,12446.0,2020-02-01,2020,0,6,6,2
2.0,1.0,1,1,8200.0,2006-07-01,2013,0,20,13,2
1.0,0.0,1,2,7081.0,2008-04-01,2010,0,18,16,1
2.0,0.0,1,2,17973.0,2013-12-01,2013,0,13,13,2
1.0,0.0,1,1,12254.0,2015-08-01,2015,0,11,11,1
1.0,0.0,1,1,20799.0,2010-09-01,2010,0,16,16,1
1.0,0.0,1,2,27320.0,2026-04-01,2022,0,0,4,1
2.0,0.0,1,2,38837.0,2016-03-01,2016,0,10,10,2
1.0,1.0,1,2,23500.0,2009-08-01,2020,0,17,6,1
1.0,0.0,1,1,13014.0,2014-02-01,2014,0,12,12,1
2.0,0.0,1,2,5949.0,2008-09-01,2022,0,18,4,2
2.0,1.0,1,2,10700.0,2008-09-01,2010,0,18,16,2
1.0,0.0,1,1,12451.0,2007-07-01,2022,0,19,4,1
2.0,1.0,1,2,6700.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,1,19086.0,2009-08-01,2025,0,17,1,1
2.0,1.0,1,2,9700.0,2010-04-01,2016,0,16,10,2
1.0,1.0,1,2,17200.0,2007-12-01,2010,0,19,16,1
1.0,0.0,1,2,29486.0,2008-09-01,2022,0,18,4,1
1.0,1.0,1,2,9700.0,2010-02-01,2025,0,16,1,1
1.0,0.0,1,2,20111.0,2013-09-01,2013,0,13,13,1
2.0,1.0,1,1,13200.0,2007-04-01,2014,0,19,12,2
1.0,1.0,0,1,7900.0,2026-12-01,2026,0,0,0,1
2.0,0.0,1,2,12106.0,2009-02-01,2024,0,17,2,2
1.0,0.0,1,1,28281.0,2020-02-01,2020,0,6,6,1
2.0,1.0,1,2,11400.0,2002-05-01,2014,0,24,12,2
2.0,1.0,1,1,15700.0,1997-03-01,2013,0,29,13,2
1.0,0.0,1,1,34075.0,2005-11-01,2022,0,21,4,1
2.0,1.0,1,2,18600.0,2007-09-01,2022,0,19,4,2
2.0,0.0,1,2,13352.0,2005-11-01,2026,0,21,0,2
2.0,0.0,1,1,28179.0,2015-12-01,2015,0,11,11,2
1.0,0.0,1,1,19132.0,2007-12-01,2014,0,19,12,1
1.0,0.0,1,1,51951.0,2017-02-01,2017,0,9,9,1
2.0,1.0,1,1,23400.0,2007-11-01,2022,0,19,4,2
1.0,0.0,1,2,4130.0,2026-12-01,2015,0,0,11,1
1.0,1.0,1,1,11500.0,2006-07-01,2010,0,20,16,1
2.0,1.0,1,2,22100.0,2018-09-01,2018,0,8,8,2
1.0,0.0,1,1,34722.0,2026-11-01,2010,0,0,16,1
2.0,0.0,1,1,21885.0,2011-06-01,2025,0,15,1,2
1.0,0.0,1,2,39870.0,2002-12-01,2003,0,24,23,1
1.0,0.0,1,2,66930.0,2012-03-01,2026,0,14,0,1
1.0,0.0,1,2,130971.0,2002-05-01,2010,0,24,16,1
2.0,0.0,1,1,52717.0,2020-02-01,2020,0,6,6,2
2.0,1.0,0,1,25500.0,2010-06-01,2026,0,16,0,2
1.0,0.0,0,1,5456.0,2020-02-01,2020,0,6,6,1
2.0,0.0,0,1,12606.0,2013-11-01,2013,0,13,13,2
1.0,0.0,1,2,20174.0,2011-07-01,2025,0,15,1,1
1.0,0.0,1,1,20090.0,2010-12-01,2025,0,16,1,1
1.0,0.0,1,1,27888.0,2017-06-01,2017,0,9,9,1
1.0,0.0,1,1,24132.0,1998-12-01,2022,0,28,4,1
1.0,0.0,1,2,13461.0,2006-06-01,2010,0,20,16,1
1.0,0.0,1,2,4252.0,1994-04-01,2019,0,32,7,1
2.0,1.0,1,2,9800.0,2009-05-01,2025,0,17,1,2
1.0,0.0,1,2,16732.0,2019-07-01,2019,0,7,7,1
1.0,0.0,1,2,17804.0,2009-12-01,2024,0,17,2,1
2.0,1.0,1,2,6200.0,2009-07-01,2010,0,17,16,2
1.0,0.0,1,1,31873.0,2017-04-01,2017,0,9,9,1
1.0,1.0,1,1,9200.0,2007-09-01,2007,0,19,19,1
2.0,1.0,1,2,11200.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,1,23206.0,2018-09-01,2018,0,8,8,1
1.0,1.0,0,1,76.0,2016-11-01,2016,0,10,10,1
2.0,0.0,1,1,23083.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,1,21497.0,2009-11-01,2024,0,17,2,1
1.0,1.0,1,3,29.0,2006-06-01,2026,0,20,0,1
1.0,0.0,1,2,20165.0,2010-10-01,2026,0,16,0,1
1.0,1.0,1,2,16300.0,2009-11-01,2025,0,17,1,0
1.0,1.0,1,1,11100.0,2009-11-01,2010,0,17,16,0
2.0,1.0,1,2,7700.0,2014-03-01,2014,0,12,12,2
1.0,1.0,1,2,6000.0,2026-07-01,2010,0,0,16,1
1.0,0.0,1,1,2049.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,2,11600.0,2014-08-01,2014,0,12,12,1
1.0,1.0,1,2,9600.0,2006-04-01,2015,0,20,11,1
1.0,0.0,1,1,21358.0,2006-06-01,2010,0,20,16,1
2.0,1.0,1,1,16900.0,2007-07-01,2010,0,19,16,2
1.0,1.0,1,2,8500.0,2026-07-01,2024,0,0,2,1
2.0,0.0,1,1,28431.0,2008-09-01,2022,0,18,4,2
1.0,0.0,1,2,77.0,2008-02-01,2016,0,18,10,1
1.0,0.0,1,2,4055.0,2009-10-01,2017,0,17,9,1
1.0,0.0,1,2,14216.0,2003-02-01,2010,0,23,16,1
2.0,0.0,0,2,19037.0,2003-04-01,2025,0,23,1,2
1.0,0.0,1,1,16028.0,2007-08-01,2025,0,19,1,1
1.0,1.0,1,1,14200.0,2005-04-01,2025,0,21,1,0
1.0,0.0,1,2,16868.0,2010-03-01,2010,0,16,16,1
2.0,1.0,1,1,10000.0,2009-10-01,2010,0,17,16,2
2.0,1.0,1,2,56.0,2001-04-01,2025,0,25,1,2
2.0,0.0,1,2,27376.0,2012-03-01,2026,0,14,0,2
1.0,0.0,1,2,32676.0,2012-12-01,2026,0,14,0,1
2.0,0.0,0,1,25658.0,2009-07-01,2024,0,17,2,2
2.0,1.0,0,2,22800.0,2008-08-01,2025,0,18,1,2
1.0,1.0,1,2,10700.0,2020-02-01,2020,0,6,6,1
2.0,1.0,1,2,5100.0,2015-04-01,2015,0,11,11,2
2.0,1.0,0,1,7200.0,2020-02-01,2020,0,6,6,2
2.0,0.0,1,1,16740.0,2009-12-01,2025,0,17,1,2
2.0,0.0,1,1,15638.0,2012-09-01,2026,0,14,0,2
1.0,0.0,1,1,12501.0,2014-02-01,2014,0,12,12,1
1.0,1.0,1,1,71.0,2014-08-01,2014,0,12,12,1
1.0,0.0,1,2,11164.0,2009-06-01,2010,0,17,16,1
2.0,0.0,1,2,8365.0,2009-08-01,2024,0,17,2,2
2.0,0.0,1,2,17104.0,2009-05-01,2010,0,17,16,2
1.0,1.0,1,1,63.0,2015-04-01,2015,0,11,11,1
1.0,0.0,0,1,6824.0,2020-02-01,2020,0,6,6,1
2.0,1.0,1,1,20700.0,2020-02-01,2020,0,6,6,2
2.0,1.0,0,1,6200.0,2005-05-01,2013,0,21,13,2
2.0,1.0,1,1,1000.0,2003-11-01,2024,0,23,2,2
2.0,1.0,1,2,77.0,2026-05-01,2007,0,0,19,2
2.0,0.0,0,1,20709.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,2,20230.0,2007-04-01,2010,0,19,16,1
1.0,0.0,1,2,14749.0,2012-04-01,2026,0,14,0,1
1.0,0.0,0,2,14475.0,2007-06-01,2024,0,19,2,1
1.0,0.0,1,2,15967.0,2007-02-01,2024,0,19,2,1
2.0,0.0,1,1,12250.0,2019-03-01,2019,0,7,7,2
2.0,1.0,1,2,63.0,2009-11-01,2024,0,17,2,2
1.0,1.0,1,2,66.0,2007-04-01,2010,0,19,16,1
2.0,1.0,1,1,8500.0,2008-05-01,2014,0,18,12,2
1.0,1.0,0,1,65.0,2012-07-01,2026,0,14,0,1
1.0,1.0,1,2,16100.0,2020-02-01,2020,0,6,6,0
1.0,0.0,0,2,2117.0,2020-02-01,2020,0,6,6,1
2.0,0.0,1,1,19830.0,2013-12-01,2013,0,13,13,2
1.0,0.0,1,1,22482.0,2015-07-01,2015,0,11,11,1
2.0,1.0,1,1,22400.0,2002-10-01,2010,0,24,16,2
2.0,1.0,1,1,62.0,2010-05-01,2026,0,16,0,2
1.0,1.0,0,1,31800.0,2008-08-01,2026,0,18,0,1
1.0,0.0,1,1,16028.0,2009-02-01,2024,0,17,2,1
1.0,0.0,1,2,13064.0,2017-09-01,2017,0,9,9,1
1.0,0.0,1,2,8912.0,2015-10-01,2015,0,11,11,1
1.0,0.0,1,2,15962.0,2008-02-01,2013,0,18,13,1
2.0,1.0,1,1,18200.0,2005-02-01,2014,0,21,12,2
1.0,0.0,1,2,3450.0,2006-07-01,2014,0,20,12,1
1.0,0.0,1,1,39598.0,2025-12-01,2006,0,1,20,1
1.0,0.0,1,1,36502.0,2016-02-01,2016,0,10,10,1
2.0,1.0,1,1,14900.0,2006-05-01,2014,0,20,12,2
1.0,1.0,1,1,11800.0,2012-10-01,2026,0,14,0,1
2.0,1.0,1,2,16000.0,2008-08-01,2024,0,18,2,2
1.0,0.0,0,1,21820.0,2011-12-01,2025,0,15,1,1
1.0,0.0,1,2,14448.0,2005-09-01,2025,0,21,1,1
1.0,0.0,1,1,23632.0,2007-06-01,2024,0,19,2,1
1.0,0.0,1,2,18627.0,2026-06-01,2010,0,0,16,1
2.0,0.0,1,1,18944.0,2014-11-01,2014,0,12,12,2
1.0,1.0,1,1,86.0,2026-06-01,2006,0,0,20,1
1.0,0.0,1,1,31163.0,2014-03-01,2014,0,12,12,1
1.0,1.0,1,1,59.0,2013-06-01,2013,0,13,13,1
1.0,1.0,0,1,13500.0,2005-04-01,2024,0,21,2,1
1.0,1.0,1,1,2900.0,2007-07-01,2026,0,19,0,1
1.0,1.0,1,2,89.0,2009-02-01,2024,0,17,2,1
2.0,1.0,1,2,5200.0,2008-10-01,2024,0,18,2,2
1.0,0.0,1,2,6090.0,2009-11-01,2025,0,17,1,1
1.0,1.0,1,1,38.0,2020-02-01,2020,0,6,6,1
2.0,1.0,1,2,5900.0,2006-10-01,2014,0,20,12,2
1.0,1.0,1,1,95.0,2019-10-01,2019,0,7,7,1
2.0,1.0,0,1,5100.0,2006-03-01,2006,0,20,20,2
2.0,0.0,1,1,27006.0,2007-12-01,2007,0,19,19,2
1.0,0.0,1,1,34348.0,2009-05-01,2010,0,17,16,1
1.0,0.0,1,1,25659.0,2008-11-01,2025,0,18,1,1
2.0,1.0,1,2,14500.0,2010-03-01,2010,0,16,16,2
2.0,0.0,1,2,9418.0,2007-07-01,2007,0,19,19,2
2.0,1.0,1,2,25400.0,2009-06-01,2026,0,17,0,2
1.0,0.0,1,2,21177.0,2006-08-01,2007,0,20,19,1
1.0,1.0,1,1,20700.0,2020-02-01,2020,0,6,6,1
1.0,0.0,0,2,15122.0,2008-11-01,2010,0,18,16,1
2.0,0.0,1,2,19197.0,2013-04-01,2013,0,13,13,2
1.0,0.0,1,1,14830.0,2014-12-01,2014,0,12,12,1
1.0,0.0,1,1,6631.0,2025-09-01,2026,0,1,0,1
1.0,0.0,1,1,13910.0,2010-12-01,2016,0,16,10,1
1.0,1.0,1,2,6900.0,2014-09-01,2014,0,12,12,1
1.0,0.0,1,1,19955.0,1994-11-01,2007,0,32,19,1
1.0,1.0,1,2,66.0,2012-11-01,2026,0,14,0,1
2.0,1.0,1,1,9900.0,2009-06-01,2024,0,17,2,2
1.0,1.0,1,1,9200.0,2010-09-01,2010,0,16,16,0
1.0,0.0,1,1,9420.0,2010-10-01,2026,0,16,0,1
1.0,1.0,0,2,49.0,2007-02-01,2025,0,19,1,1
2.0,0.0,1,1,10104.0,2010-10-01,2015,0,16,11,2
2.0,0.0,1,2,31535.0,2005-02-01,2024,0,21,2,2
1.0,0.0,1,1,21282.0,2013-11-01,2013,0,13,13,1
1.0,0.0,1,1,14103.0,2025-06-01,2022,0,1,4,1
2.0,0.0,1,2,21847.0,2005-07-01,2025,0,21,1,2
1.0,0.0,1,1,28425.0,2013-10-01,2013,0,13,13,1
2.0,0.0,1,2,1462.0,2002-04-01,2013,0,24,13,2
2.0,1.0,1,2,58.0,2011-02-01,2025,0,15,1,2
1.0,0.0,1,2,142.0,2025-03-01,2014,0,1,12,1
2.0,0.0,1,1,18105.0,2012-08-01,2026,0,14,0,2
1.0,1.0,1,2,14700.0,2012-05-01,2026,0,14,0,1
2.0,0.0,1,1,18579.0,2015-09-01,2015,0,11,11,2
2.0,1.0,1,2,17100.0,2011-08-01,2025,0,15,1,2
2.0,0.0,0,1,16820.0,2014-05-01,2014,0,12,12,2
1.0,0.0,1,1,21357.0,2015-03-01,2015,0,11,11,1
1.0,0.0,1,1,22964.0,2005-07-01,2025,0,21,1,1
2.0,1.0,1,1,10100.0,2010-11-01,2010,0,16,16,2
2.0,0.0,1,1,20773.0,2013-04-01,2013,0,13,13,2
1.0,0.0,1,2,11160.0,2010-07-01,2010,0,16,16,1
1.0,1.0,1,2,110.0,2025-06-01,2017,0,1,9,1
2.0,0.0,1,2,8766.0,2010-09-01,2020,0,16,6,2
1.0,1.0,1,2,95.0,1998-10-01,2026,0,28,0,1
2.0,1.0,1,2,9100.0,2008-09-01,2015,0,18,11,2
1.0,0.0,1,2,15441.0,2009-09-01,2024,0,17,2,1
1.0,0.0,1,2,12021.0,2026-05-01,2014,0,0,12,1
1.0,0.0,1,1,8887.0,2007-08-01,2014,0,19,12,1
1.0,1.0,1,1,77.0,2011-03-01,2025,0,15,1,1
1.0,1.0,1,1,22500.0,2006-10-01,2022,0,20,4,1
1.0,0.0,1,1,19600.0,2007-10-01,2015,0,19,11,1
1.0,0.0,1,2,40019.0,2010-08-01,2017,0,16,9,1
2.0,0.0,1,1,16731.0,2014-06-01,2014,0,12,12,2
1.0,1.0,1,2,8800.0,2008-07-01,2022,0,18,4,1
2.0,0.0,1,1,12764.0,2006-07-01,2024,0,20,2,2
2.0,0.0,0,1,7943.0,2002-08-01,2021,0,24,5,2
2.0,0.0,1,2,18089.0,2026-06-01,2024,0,0,2,2
1.0,0.0,0,2,21449.0,2020-02-01,2020,0,6,6,1
1.0,1.0,1,1,16500.0,2011-10-01,2025,0,15,1,0
2.0,0.0,1,2,9335.0,2010-06-01,2010,0,16,16,2
2.0,0.0,1,2,14079.0,2026-07-01,2015,0,0,11,2
2.0,0.0,1,1,10367.0,2020-02-01,2020,0,6,6,2
1.0,0.0,1,2,13350.0,2006-02-01,2025,0,20,1,1
2.0,0.0,1,2,25719.0,2008-07-01,2010,0,18,16,2
1.0,1.0,1,1,13200.0,2008-07-01,2017,0,18,9,1
2.0,1.0,1,2,12500.0,2017-05-01,2017,0,9,9,2
1.0,1.0,1,2,13900.0,2020-02-01,2020,0,6,6,0
1.0,0.0,1,1,16681.0,2002-05-01,2025,0,24,1,1
2.0,1.0,1,1,11800.0,2009-06-01,2026,0,17,0,2
1.0,0.0,1,2,10573.0,2020-02-01,2020,0,6,6,1
1.0,0.0,1,1,20015.0,2006-12-01,2006,0,20,20,1
1.0,0.0,1,2,9707.0,2007-05-01,2024,0,19,2,1
1.0,1.0,1,2,3400.0,1992-12-01,2007,0,34,19,1
1.0,0.0,1,2,22789.0,2015-11-01,2015,0,11,11,1
1.0,0.0,1,2,13193.0,2014-02-01,2014,0,12,12,1
1.0,1.0,1,1,1700.0,2005-07-01,2010,0,21,16,0
2.0,1.0,1,1,9000.0,2001-03-01,2024,0,25,2,2
1.0,1.0,1,1,87.0,2008-11-01,2022,0,18,4,1
2.0,0.0,1,2,11254.0,2009-04-01,2024,0,17,2,2
2.0,0.0,0,1,11344.0,2007-04-01,2007,0,19,19,2
1.0,0.0,0,1,29219.0,2012-06-01,2026,0,14,0,1
1.0,0.0,1,1,17907.0,2013-02-01,2013,0,13,13,1
2.0,0.0,1,2,24298.0,2011-03-01,2025,0,15,1,2
1.0,1.0,1,1,11700.0,2008-10-01,2025,0,18,1,1
2.0,0.0,1,2,7495.0,2026-05-01,2021,0,0,5,2
2.0,0.0,1,2,2210.0,2011-02-01,2014,0,15,12,2
1.0,0.0,1,2,3334.0,2020-02-01,2020,0,6,6,1
1.0,0.0,0,2,10040.0,2010-02-01,2010,0,16,16,1
2.0,1.0,1,2,8500.0,2010-10-01,2018,0,16,8,2
1.0,0.0,1,1,11646.0,2019-03-01,2019,0,7,7,1
2.0,1.0,1,1,6900.0,2011-05-01,2025,0,15,1,2
1.0,0.0,1,2,8230.0,2007-12-01,2014,0,19,12,1
1.0,1.0,1,1,4400.0,2007-05-01,2014,0,19,12,1
1.0,0.0,1,2,8638.0,2026-04-01,2014,0,0,12,1
1.0,1.0,1,2,4700.0,2010-03-01,2025,0,16,1,0
2.0,1.0,1,2,4100.0,2009-09-01,2024,0,17,2,2
2.0,1.0,1,1,8900.0,2005-02-01,2010,0,21,16,2
2.0,0.0,0,1,14507.0,2007-04-01,2010,0,19,16,2
2.0,1.0,1,2,8700.0,2015-06-01,2015,0,11,11,2
1.0,1.0,1,2,10600.0,2008-05-01,2019,0,18,7,1
2.0,0.0,1,1,11510.0,2012-12-01,2026,0,14,0,2
1.0,0.0,1,1,15765.0,2009-11-01,2024,0,17,2,1
2.0,1.0,1,1,56.0,2009-05-01,2010,0,17,16,2
2.0,1.0,1,1,7300.0,2006-02-01,2013,0,20,13,2
2.0,1.0,1,2,8500.0,2015-02-01,2015,0,11,11,2
2.0,1.0,1,1,13600.0,2009-03-01,2013,0,17,13,2
1.0,1.0,1,2,10700.0,2006-11-01,2010,0,20,16,1
1.0,0.0,0,1,6424.0,2000-09-01,2026,0,26,0,1
2.0,0.0,1,2,14248.0,2025-09-01,2010,0,1,16,2
1.0,1.0,1,2,5400.0,2016-03-01,2016,0,10,10,1
1.0,0.0,1,2,13448.0,2007-07-01,2025,0,19,1,1
1.0,1.0,1,2,44.0,2009-05-01,2013,0,17,13,1
2.0,1.0,1,2,11300.0,2007-07-01,2007,0,19,19,2
